t,x,y
7.04E+00,4.37E+02,-1.56E+02
7.14E+00,4.37E+02,-1.56E+02
7.24E+00,4.38E+02,-1.57E+02
7.35E+00,4.38E+02,-1.57E+02
7.45E+00,4.37E+02,-1.57E+02
7.55E+00,4.37E+02,-1.56E+02
7.65E+00,4.38E+02,-1.56E+02
7.76E+00,4.37E+02,-1.55E+02
7.86E+00,4.37E+02,-1.55E+02
7.96E+00,4.37E+02,-1.55E+02
8.06E+00,4.36E+02,-1.55E+02
8.16E+00,4.35E+02,-1.55E+02
8.27E+00,4.35E+02,-1.54E+02
8.37E+00,4.35E+02,-1.53E+02
8.47E+00,4.35E+02,-1.53E+02
8.57E+00,4.35E+02,-1.54E+02
8.67E+00,4.36E+02,-1.54E+02
8.78E+00,4.37E+02,-1.54E+02
8.88E+00,4.37E+02,-1.53E+02
8.98E+00,4.37E+02,-1.53E+02
9.08E+00,4.37E+02,-1.53E+02
9.18E+00,4.37E+02,-1.53E+02
9.29E+00,4.37E+02,-1.53E+02
9.39E+00,4.37E+02,-1.53E+02
9.49E+00,4.37E+02,-1.53E+02
9.59E+00,4.36E+02,-1.53E+02
9.69E+00,4.37E+02,-1.53E+02
9.80E+00,4.38E+02,-1.53E+02
9.90E+00,4.38E+02,-1.53E+02
1.00E+01,4.39E+02,-1.53E+02
1.01E+01,4.39E+02,-1.53E+02
1.02E+01,4.39E+02,-1.53E+02
1.03E+01,4.40E+02,-1.53E+02
1.04E+01,4.40E+02,-1.53E+02
1.05E+01,4.40E+02,-1.54E+02
1.06E+01,4.39E+02,-1.54E+02
1.07E+01,4.38E+02,-1.54E+02
1.08E+01,4.38E+02,-1.54E+02
1.09E+01,4.38E+02,-1.54E+02
1.10E+01,4.38E+02,-1.54E+02
1.11E+01,4.39E+02,-1.54E+02
1.12E+01,4.38E+02,-1.54E+02
1.13E+01,4.39E+02,-1.54E+02
1.14E+01,4.38E+02,-1.54E+02
1.15E+01,4.38E+02,-1.54E+02
1.16E+01,4.38E+02,-1.54E+02
1.17E+01,4.38E+02,-1.54E+02
1.18E+01,4.38E+02,-1.55E+02
1.19E+01,4.38E+02,-1.55E+02
1.20E+01,4.38E+02,-1.54E+02
1.21E+01,4.38E+02,-1.53E+02
1.22E+01,4.38E+02,-1.52E+02
1.23E+01,4.38E+02,-1.52E+02
1.24E+01,4.38E+02,-1.52E+02
1.26E+01,4.38E+02,-1.51E+02
1.27E+01,4.38E+02,-1.52E+02
1.28E+01,4.39E+02,-1.53E+02
1.29E+01,4.38E+02,-1.53E+02
1.30E+01,4.39E+02,-1.53E+02
1.31E+01,4.38E+02,-1.53E+02
1.32E+01,4.38E+02,-1.53E+02
1.33E+01,4.39E+02,-1.54E+02
1.34E+01,4.40E+02,-1.55E+02
1.35E+01,4.40E+02,-1.55E+02
1.36E+01,4.41E+02,-1.55E+02
1.37E+01,4.41E+02,-1.55E+02
1.38E+01,4.41E+02,-1.55E+02
1.39E+01,4.40E+02,-1.55E+02
1.40E+01,4.41E+02,-1.54E+02
1.41E+01,4.41E+02,-1.54E+02
1.42E+01,4.40E+02,-1.54E+02
1.43E+01,4.41E+02,-1.54E+02
1.44E+01,4.41E+02,-1.55E+02
1.45E+01,4.42E+02,-1.55E+02
1.46E+01,4.43E+02,-1.55E+02
1.47E+01,4.42E+02,-1.55E+02
1.48E+01,4.43E+02,-1.56E+02
1.49E+01,4.44E+02,-1.56E+02
1.50E+01,4.45E+02,-1.56E+02
1.51E+01,4.45E+02,-1.56E+02
1.52E+01,4.45E+02,-1.54E+02
1.53E+01,4.45E+02,-1.54E+02
1.54E+01,4.45E+02,-1.53E+02
1.55E+01,4.45E+02,-1.53E+02
1.56E+01,4.45E+02,-1.53E+02
1.57E+01,4.45E+02,-1.53E+02
1.58E+01,4.45E+02,-1.53E+02
1.59E+01,4.44E+02,-1.53E+02
1.60E+01,4.44E+02,-1.52E+02
1.61E+01,4.44E+02,-1.51E+02
1.62E+01,4.45E+02,-1.51E+02
1.63E+01,4.45E+02,-1.51E+02
1.64E+01,4.44E+02,-1.51E+02
1.65E+01,4.44E+02,-1.51E+02
1.66E+01,4.45E+02,-1.51E+02
1.67E+01,4.45E+02,-1.51E+02
1.68E+01,4.45E+02,-1.52E+02
1.69E+01,4.46E+02,-1.51E+02
1.70E+01,4.46E+02,-1.51E+02
1.71E+01,4.47E+02,-1.51E+02
1.72E+01,4.47E+02,-1.52E+02
1.73E+01,4.48E+02,-1.53E+02
1.74E+01,4.49E+02,-1.52E+02
1.76E+01,4.48E+02,-1.52E+02
1.77E+01,4.48E+02,-1.52E+02
1.78E+01,4.49E+02,-1.53E+02
1.79E+01,4.49E+02,-1.53E+02
1.80E+01,4.48E+02,-1.53E+02
1.81E+01,4.48E+02,-1.54E+02
1.82E+01,4.48E+02,-1.54E+02
1.83E+01,4.48E+02,-1.53E+02
1.84E+01,4.48E+02,-1.53E+02
1.85E+01,4.47E+02,-1.53E+02
1.86E+01,4.47E+02,-1.53E+02
1.87E+01,4.47E+02,-1.54E+02
1.88E+01,4.47E+02,-1.55E+02
1.89E+01,4.48E+02,-1.54E+02
1.90E+01,4.48E+02,-1.55E+02
1.91E+01,4.48E+02,-1.54E+02
1.92E+01,4.48E+02,-1.54E+02
1.93E+01,4.47E+02,-1.54E+02
1.94E+01,4.47E+02,-1.54E+02
1.95E+01,4.47E+02,-1.55E+02
1.96E+01,4.48E+02,-1.55E+02
1.97E+01,4.49E+02,-1.54E+02
1.98E+01,4.48E+02,-1.55E+02
1.99E+01,4.49E+02,-1.55E+02
2.00E+01,4.49E+02,-1.55E+02
2.01E+01,4.49E+02,-1.55E+02
2.02E+01,4.50E+02,-1.54E+02
2.03E+01,4.50E+02,-1.53E+02
2.04E+01,4.50E+02,-1.54E+02
2.05E+01,4.50E+02,-1.55E+02
2.06E+01,4.50E+02,-1.54E+02
2.07E+01,4.50E+02,-1.54E+02
2.08E+01,4.52E+02,-1.54E+02
2.09E+01,4.51E+02,-1.54E+02
2.10E+01,4.51E+02,-1.54E+02
2.11E+01,4.52E+02,-1.54E+02
2.12E+01,4.52E+02,-1.54E+02
2.13E+01,4.52E+02,-1.54E+02
2.14E+01,4.52E+02,-1.54E+02
2.15E+01,4.52E+02,-1.54E+02
2.16E+01,4.52E+02,-1.54E+02
2.17E+01,4.52E+02,-1.54E+02
2.18E+01,4.52E+02,-1.54E+02
2.19E+01,4.52E+02,-1.54E+02
2.20E+01,4.52E+02,-1.55E+02
2.21E+01,4.52E+02,-1.55E+02
2.22E+01,4.52E+02,-1.55E+02
2.23E+01,4.52E+02,-1.56E+02
2.24E+01,4.53E+02,-1.57E+02
2.26E+01,4.53E+02,-1.57E+02
2.27E+01,4.53E+02,-1.57E+02
2.28E+01,4.53E+02,-1.56E+02
2.29E+01,4.53E+02,-1.56E+02
2.30E+01,4.53E+02,-1.55E+02
2.31E+01,4.53E+02,-1.55E+02
2.32E+01,4.53E+02,-1.57E+02
2.33E+01,4.54E+02,-1.57E+02
2.34E+01,4.54E+02,-1.57E+02
2.35E+01,4.54E+02,-1.58E+02
2.36E+01,4.54E+02,-1.57E+02
2.37E+01,4.55E+02,-1.58E+02
2.38E+01,4.55E+02,-1.57E+02
2.39E+01,4.55E+02,-1.58E+02
2.40E+01,4.56E+02,-1.58E+02
2.41E+01,4.57E+02,-1.58E+02
2.42E+01,4.57E+02,-1.59E+02
2.43E+01,4.56E+02,-1.60E+02
2.44E+01,4.57E+02,-1.59E+02
2.45E+01,4.57E+02,-1.59E+02
