mass_C
t,x,y
0.000000000E0,7.345794393E2,-1.525233645E2
1.024380250E-1,7.344463589E2,-1.525422659E2
2.048760500E-1,7.341127818E2,-1.518870210E2
3.073140750E-1,7.343730535E2,-1.516731088E2
4.097521000E-1,7.345014896E2,-1.522047204E2
5.121901250E-1,7.345214113E2,-1.523927865E2
6.146281500E-1,7.345573433E2,-1.524374340E2
7.170661750E-1,7.343283644E2,-1.522381594E2
8.195042000E-1,7.342453946E2,-1.527386676E2
9.219422250E-1,7.343804874E2,-1.526259140E2
1.024380250E0,7.346282788E2,-1.524657048E2
1.126818275E0,7.346469501E2,-1.525302893E2
1.229256300E0,7.346653707E2,-1.530943254E2
1.331694325E0,7.347988159E2,-1.533780250E2
1.434132350E0,7.347364538E2,-1.539675909E2
1.536570375E0,7.346904715E2,-1.544812484E2
1.639008400E0,7.347848073E2,-1.543704179E2
1.741446425E0,7.348953169E2,-1.543907592E2
1.843884450E0,7.346069580E2,-1.545742233E2
1.946322475E0,7.343270939E2,-1.544336321E2
2.048760500E0,7.339943332E2,-1.536055329E2
2.151198525E0,7.336729732E2,-1.534654046E2
2.253636550E0,7.336822384E2,-1.532010368E2
2.356074575E0,7.336352442E2,-1.525107002E2
2.458512600E0,7.336977232E2,-1.523155567E2
2.560950625E0,7.336715346E2,-1.523514464E2
2.663388650E0,7.339456164E2,-1.520071605E2
2.765826675E0,7.339440369E2,-1.520597111E2
2.868264700E0,7.345125006E2,-1.524179006E2
2.970702725E0,7.347023694E2,-1.522946000E2
3.073140750E0,7.344481871E2,-1.525165424E2
3.175578775E0,7.344481972E2,-1.523944648E2
3.278016800E0,7.346996745E2,-1.521608967E2
3.380454825E0,7.344143862E2,-1.525530331E2
3.482892850E0,7.344556274E2,-1.524505964E2
3.585330875E0,7.345633564E2,-1.526239191E2
3.687768900E0,7.343012142E2,-1.527433355E2
3.790206925E0,7.345335302E2,-1.526346904E2
3.892644950E0,7.346568248E2,-1.528095569E2
3.995082975E0,7.349646255E2,-1.534250389E2
4.097521000E0,7.345984941E2,-1.535360287E2
4.199959025E0,7.345590501E2,-1.535153485E2
4.302397050E0,7.346304075E2,-1.534448276E2
4.404835075E0,7.345924338E2,-1.535339845E2
4.507273100E0,7.345394593E2,-1.536271985E2
4.609711125E0,7.347118665E2,-1.542864600E2
4.712149150E0,7.346528158E2,-1.535431212E2
4.814587175E0,7.345375661E2,-1.533922756E2
4.917025200E0,7.345438496E2,-1.535263844E2
5.019463225E0,7.345902733E2,-1.536044696E2
5.121901250E0,7.347682183E2,-1.536904446E2
5.224339275E0,7.347845342E2,-1.537607878E2
5.326777300E0,7.345754788E2,-1.534950395E2
5.429215325E0,7.345729348E2,-1.535720258E2
5.531653350E0,7.349746538E2,-1.538518573E2
5.634091375E0,7.356200847E2,-1.536022540E2
5.736529400E0,7.364322359E2,-1.535265612E2
5.838967425E0,7.367106264E2,-1.533951946E2
5.941405450E0,7.367836572E2,-1.535260979E2
6.043843475E0,7.368989643E2,-1.536480689E2
6.146281500E0,7.373103112E2,-1.542946039E2
6.248719525E0,7.376145449E2,-1.547233939E2
6.351157550E0,7.378517921E2,-1.548318800E2
6.453595575E0,7.384388807E2,-1.554524133E2
6.556033600E0,7.384934469E2,-1.555984525E2
6.658471625E0,7.384608612E2,-1.560716132E2
6.760909650E0,7.386219950E2,-1.564613327E2
6.863347675E0,7.388071973E2,-1.562113829E2
6.965785700E0,7.389581218E2,-1.554954266E2
7.068223725E0,7.392427871E2,-1.552159383E2
7.170661750E0,7.396170038E2,-1.547046141E2
7.273099775E0,7.394767450E2,-1.546481972E2
7.375537800E0,7.400386476E2,-1.551715480E2
7.477975825E0,7.409793745E2,-1.556232109E2
7.580413850E0,7.421697690E2,-1.559157888E2
7.682851875E0,7.427868701E2,-1.553923680E2
7.785289900E0,7.426731647E2,-1.544392241E2
7.887727925E0,7.432516558E2,-1.544453729E2
7.990165950E0,7.446154123E2,-1.544129934E2
8.092603975E0,7.455476317E2,-1.544644043E2
8.195042000E0,7.456761327E2,-1.545518839E2
8.297480025E0,7.461525075E2,-1.546382783E2
8.399918050E0,7.465473501E2,-1.545508103E2
8.502356075E0,7.467067272E2,-1.545309530E2
8.604794100E0,7.477372573E2,-1.543926075E2
8.707232125E0,7.485710794E2,-1.542288259E2
8.809670150E0,7.487923304E2,-1.543237076E2
8.912108175E0,7.495453274E2,-1.544396880E2
9.014546200E0,7.496297859E2,-1.545072772E2
9.116984225E0,7.496403915E2,-1.545613248E2
9.219422250E0,7.500440390E2,-1.544932619E2
9.321860275E0,7.504775056E2,-1.541092811E2
9.424298300E0,7.498440772E2,-1.539278136E2
9.526736325E0,7.498929927E2,-1.535574546E2
9.629174350E0,7.498895268E2,-1.535003490E2
9.731612375E0,7.503578933E2,-1.535014851E2
9.834050400E0,7.500241768E2,-1.533127145E2
