t,x,y
2.071428571E1,4.504461986E2,-1.542112022E2
2.081632653E1,4.516390924E2,-1.541722152E2
2.091836735E1,4.513362358E2,-1.544422772E2
2.102040816E1,4.513001756E2,-1.541628781E2
2.112244898E1,4.515665892E2,-1.537628425E2
2.122448980E1,4.520582550E2,-1.542354516E2
2.132653061E1,4.521357511E2,-1.542244170E2
2.142857143E1,4.516423226E2,-1.542457137E2
2.153061224E1,4.523517154E2,-1.541198609E2
2.163265306E1,4.524270020E2,-1.539230672E2
2.173469388E1,4.523619748E2,-1.542253702E2
2.183673469E1,4.522981164E2,-1.542334984E2
2.193877551E1,4.523300776E2,-1.540552951E2
2.204081633E1,4.523345818E2,-1.546370232E2
2.214285714E1,4.522603457E2,-1.552042463E2
2.224489796E1,4.515558569E2,-1.552996405E2
2.234693878E1,4.523358608E2,-1.561068717E2
2.244897959E1,4.528584003E2,-1.571733823E2
2.255102041E1,4.525367350E2,-1.572080335E2
2.265306122E1,4.530521118E2,-1.570065071E2
2.275510204E1,4.526336916E2,-1.563956313E2
2.285714286E1,4.529739927E2,-1.559907982E2
2.295918367E1,4.530686720E2,-1.552661111E2
2.306122449E1,4.532584901E2,-1.554114389E2
2.316326531E1,4.533312070E2,-1.565356772E2
2.326530612E1,4.539573816E2,-1.570778353E2
2.336734694E1,4.542808734E2,-1.573619059E2
2.346938776E1,4.544344345E2,-1.575631363E2
2.357142857E1,4.542948148E2,-1.573352412E2
2.367346939E1,4.550390529E2,-1.575290055E2
2.377551020E1,4.553480502E2,-1.571882088E2
2.387755102E1,4.551689271E2,-1.581827617E2
2.397959184E1,4.562468039E2,-1.583107851E2
2.408163265E1,4.565631127E2,-1.584709460E2
2.418367347E1,4.566398321E2,-1.593738663E2
2.428571429E1,4.564195170E2,-1.597984021E2
2.438775510E1,4.569996208E2,-1.593338162E2
2.448979592E1,4.572704558E2,-1.592166548E2
