mass_B
t,x,y
0.000000000E0,9.308411215E1,-9.801869159E2
1.019783806E-1,9.299653452E1,-9.801172765E2
2.039567612E-1,9.303164798E1,-9.799770041E2
3.059351417E-1,9.303261758E1,-9.792422766E2
4.079135223E-1,9.295728910E1,-9.790617334E2
5.098919029E-1,9.290752089E1,-9.791269386E2
6.118702835E-1,9.297456098E1,-9.791605305E2
7.138486641E-1,9.304679764E1,-9.791369476E2
8.158270447E-1,9.317025626E1,-9.794351827E2
9.178054252E-1,9.312231875E1,-9.792247681E2
1.019783806E0,9.371279919E1,-9.791177704E2
1.121762186E0,9.404033236E1,-9.791989085E2
1.223740567E0,9.411986830E1,-9.792117774E2
1.325718948E0,9.415773491E1,-9.791785101E2
1.427697328E0,9.437251927E1,-9.790929102E2
1.529675709E0,9.428682859E1,-9.790687954E2
1.631654089E0,9.449098265E1,-9.790718022E2
1.733632470E0,9.485812810E1,-9.790913240E2
1.835610850E0,9.488603342E1,-9.789434751E2
1.937589231E0,9.506576607E1,-9.791281914E2
2.039567612E0,9.511802072E1,-9.792458004E2
2.141545992E0,9.534613576E1,-9.792063240E2
2.243524373E0,9.524711795E1,-9.792424159E2
2.345502753E0,9.524013088E1,-9.792586833E2
2.447481134E0,9.549597866E1,-9.792154236E2
2.549459515E0,9.586810550E1,-9.792244072E2
2.651437895E0,9.600138195E1,-9.794585692E2
2.753416276E0,9.587774655E1,-9.792885354E2
2.855394656E0,9.590482752E1,-9.794686679E2
2.957373037E0,9.600079489E1,-9.800406716E2
3.059351417E0,9.608379826E1,-9.801752648E2
3.161329798E0,9.616369235E1,-9.801222137E2
3.263308179E0,9.610100659E1,-9.799476877E2
3.365286559E0,9.609528276E1,-9.800939941E2
3.467264940E0,9.619870073E1,-9.800966308E2
3.569243320E0,9.655282500E1,-9.800477995E2
3.671221701E0,9.697276433E1,-9.801079871E2
3.773200082E0,9.711752814E1,-9.802956848E2
3.875178462E0,9.707974851E1,-9.808045319E2
3.977156843E0,9.713258585E1,-9.810278819E2
4.079135223E0,9.711146688E1,-9.808204461E2
4.181113604E0,9.713477674E1,-9.806493623E2
4.283091984E0,9.715828555E1,-9.803047098E2
4.385070365E0,9.714665048E1,-9.803838285E2
4.487048746E0,9.726310251E1,-9.806110945E2
4.589027126E0,9.737372340E1,-9.801767432E2
4.691005507E0,9.732661716E1,-9.800494830E2
4.792983887E0,9.720045360E1,-9.801226783E2
4.894962268E0,9.710162114E1,-9.800831601E2
4.996940649E0,9.707438118E1,-9.801293403E2
5.098919029E0,9.708528714E1,-9.800704592E2
5.200897410E0,9.711799929E1,-9.795103524E2
5.302875790E0,9.709067086E1,-9.791480807E2
5.404854171E0,9.708934860E1,-9.791327593E2
5.506832551E0,9.707919270E1,-9.791121230E2
5.608810932E0,9.690734042E1,-9.790941050E2
5.710789313E0,9.704599393E1,-9.791778740E2
5.812767693E0,9.717582649E1,-9.791838159E2
5.914746074E0,9.722528837E1,-9.785841277E2
6.016724454E0,9.740392251E1,-9.785358435E2
6.118702835E0,9.727678674E1,-9.782960364E2
6.220681216E0,9.736238681E1,-9.782638825E2
6.322659596E0,9.730428531E1,-9.783191600E2
6.424637977E0,9.724875848E1,-9.782208595E2
6.526616357E0,9.709754911E1,-9.781461798E2
6.628594738E0,9.699062753E1,-9.780630441E2
6.730573118E0,9.705930081E1,-9.781417030E2
6.832551499E0,9.699089245E1,-9.782489112E2
6.934529880E0,9.635074116E1,-9.781804991E2
7.036508260E0,9.613511692E1,-9.782250453E2
7.138486641E0,9.617337496E1,-9.785486614E2
7.240465021E0,9.614440579E1,-9.785379992E2
7.342443402E0,9.606556298E1,-9.788575547E2
7.444421783E0,9.600745122E1,-9.788593551E2
7.546400163E0,9.599231972E1,-9.790655768E2
7.648378544E0,9.597139331E1,-9.791674038E2
7.750356924E0,9.606650851E1,-9.791745511E2
7.852335305E0,9.586442208E1,-9.790545790E2
7.954313685E0,9.599020221E1,-9.790521020E2
8.056292066E0,9.586739946E1,-9.790084920E2
8.158270447E0,9.601737847E1,-9.788728320E2
8.260248827E0,9.593506269E1,-9.790110114E2
8.362227208E0,9.542932819E1,-9.787648260E2
8.464205588E0,9.530629611E1,-9.789244590E2
8.566183969E0,9.535838146E1,-9.790200371E2
8.668162350E0,9.543629167E1,-9.791948881E2
8.770140730E0,9.592767564E1,-9.789323496E2
8.872119111E0,9.601355422E1,-9.789974586E2
8.974097491E0,9.614431988E1,-9.790889938E2
9.076075872E0,9.620180184E1,-9.787672205E2
9.178054252E0,9.607950335E1,-9.783865559E2
9.280032633E0,9.606825993E1,-9.784979088E2
9.382011014E0,9.615768935E1,-9.783374199E2
9.483989394E0,9.600209487E1,-9.781615577E2
