mass_C
t,x,y
0.000000000E0,7.727102804E2,-1.202242991E3
1.019783806E-1,7.726858787E2,-1.202271497E3
2.039567612E-1,7.727075268E2,-1.202303540E3
3.059351417E-1,7.727297833E2,-1.202282603E3
4.079135223E-1,7.727830416E2,-1.202302040E3
5.098919029E-1,7.727403149E2,-1.202293747E3
6.118702835E-1,7.727644206E2,-1.202318771E3
7.138486641E-1,7.727599781E2,-1.202223039E3
8.158270447E-1,7.727924445E2,-1.202234470E3
9.178054252E-1,7.729114448E2,-1.202133359E3
1.019783806E0,7.729781671E2,-1.202177780E3
1.121762186E0,7.732482195E2,-1.202347797E3
1.223740567E0,7.736772418E2,-1.202348481E3
1.325718948E0,7.736982868E2,-1.202281749E3
1.427697328E0,7.736725107E2,-1.202263298E3
1.529675709E0,7.737268935E2,-1.202316127E3
1.631654089E0,7.737303723E2,-1.202248452E3
1.733632470E0,7.737879401E2,-1.202246477E3
1.835610850E0,7.738735454E2,-1.202401103E3
1.937589231E0,7.744879513E2,-1.202628776E3
2.039567612E0,7.747068890E2,-1.202932613E3
2.141545992E0,7.746985475E2,-1.202976060E3
2.243524373E0,7.745049389E2,-1.202928157E3
2.345502753E0,7.745417330E2,-1.203094702E3
2.447481134E0,7.744482671E2,-1.203070027E3
2.549459515E0,7.742635667E2,-1.202980605E3
2.651437895E0,7.739582287E2,-1.202958888E3
2.753416276E0,7.738771492E2,-1.203154328E3
2.855394656E0,7.737418210E2,-1.203109098E3
2.957373037E0,7.736991842E2,-1.202815914E3
3.059351417E0,7.734733803E2,-1.202817222E3
3.161329798E0,7.731113494E2,-1.203208530E3
3.263308179E0,7.728826952E2,-1.203162541E3
3.365286559E0,7.730851602E2,-1.202947389E3
3.467264940E0,7.730497699E2,-1.202988954E3
3.569243320E0,7.729612020E2,-1.202714502E3
3.671221701E0,7.729514761E2,-1.202568594E3
3.773200082E0,7.731923085E2,-1.203043141E3
3.875178462E0,7.730747500E2,-1.203125716E3
3.977156843E0,7.730312719E2,-1.203080991E3
4.079135223E0,7.735272938E2,-1.202976856E3
4.181113604E0,7.736728496E2,-1.203146916E3
4.283091984E0,7.737559216E2,-1.203296431E3
4.385070365E0,7.738091962E2,-1.203328073E3
4.487048746E0,7.738090204E2,-1.203520439E3
4.589027126E0,7.736570440E2,-1.203429949E3
4.691005507E0,7.736505664E2,-1.203380513E3
4.792983887E0,7.735469476E2,-1.203173658E3
4.894962268E0,7.736768266E2,-1.203215052E3
4.996940649E0,7.736694603E2,-1.203290230E3
5.098919029E0,7.737117203E2,-1.203271048E3
5.200897410E0,7.737298689E2,-1.203249711E3
5.302875790E0,7.737769699E2,-1.203284296E3
5.404854171E0,7.738510965E2,-1.203206991E3
5.506832551E0,7.739205643E2,-1.203264992E3
5.608810932E0,7.737686964E2,-1.203300759E3
5.710789313E0,7.737277423E2,-1.203272944E3
5.812767693E0,7.737728541E2,-1.203320952E3
5.914746074E0,7.738711684E2,-1.203300530E3
6.016724454E0,7.739388258E2,-1.203335069E3
6.118702835E0,7.737687864E2,-1.203322766E3
6.220681216E0,7.737546455E2,-1.203190768E3
6.322659596E0,7.740224899E2,-1.203075594E3
6.424637977E0,7.738781819E2,-1.203129542E3
6.526616357E0,7.737422323E2,-1.203249389E3
6.628594738E0,7.737983198E2,-1.203331868E3
6.730573118E0,7.740563929E2,-1.203475208E3
6.832551499E0,7.737694107E2,-1.203498008E3
6.934529880E0,7.738081824E2,-1.203928764E3
7.036508260E0,7.739307575E2,-1.204072964E3
7.138486641E0,7.737286236E2,-1.204097883E3
7.240465021E0,7.736711285E2,-1.203896046E3
7.342443402E0,7.736159416E2,-1.203757607E3
7.444421783E0,7.736786183E2,-1.204163225E3
7.546400163E0,7.737555550E2,-1.204221730E3
7.648378544E0,7.737498485E2,-1.204247157E3
7.750356924E0,7.739455992E2,-1.204394723E3
7.852335305E0,7.738859099E2,-1.204257034E3
7.954313685E0,7.737750221E2,-1.204314347E3
8.056292066E0,7.737136464E2,-1.204271573E3
8.158270447E0,7.736785927E2,-1.204204439E3
8.260248827E0,7.736640210E2,-1.204232226E3
8.362227208E0,7.736266759E2,-1.204158712E3
8.464205588E0,7.736740382E2,-1.204190567E3
8.566183969E0,7.737074576E2,-1.204238312E3
8.668162350E0,7.736709692E2,-1.204142524E3
8.770140730E0,7.735208752E2,-1.204118325E3
8.872119111E0,7.735127690E2,-1.204164785E3
8.974097491E0,7.734907345E2,-1.204030204E3
9.076075872E0,7.733176143E2,-1.204145778E3
9.178054252E0,7.735853318E2,-1.204229978E3
9.280032633E0,7.737004494E2,-1.204466830E3
9.382011014E0,7.736603017E2,-1.204768555E3
9.483989394E0,7.735172795E2,-1.205007320E3
