t,x,y
7.653061224E0,4.044433460E2,1.153013644E2
7.755102041E0,4.046328619E2,1.158277568E2
7.857142857E0,4.044750312E2,1.169030849E2
7.959183673E0,4.043559994E2,1.169296506E2
8.061224490E0,4.042783354E2,1.176811332E2
8.163265306E0,4.055020916E2,1.179946578E2
8.265306122E0,4.063319962E2,1.188677487E2
8.367346939E0,4.072957694E2,1.189359409E2
8.469387755E0,4.076384707E2,1.179368881E2
8.571428571E0,4.072535248E2,1.179609942E2
8.673469388E0,4.065628156E2,1.187789598E2
8.775510204E0,4.076537701E2,1.188922013E2
8.877551020E0,4.087471757E2,1.191964863E2
8.979591837E0,4.083635117E2,1.188936643E2
9.081632653E0,4.086775473E2,1.189828724E2
9.183673469E0,4.083284600E2,1.188722044E2
9.285714286E0,4.073183539E2,1.187789430E2
9.387755102E0,4.064069907E2,1.188003071E2
9.489795918E0,4.073744285E2,1.187350434E2
9.591836735E0,4.074434091E2,1.184245045E2
9.693877551E0,4.080976290E2,1.189307841E2
9.795918367E0,4.081450804E2,1.190148967E2
9.897959184E0,4.081564575E2,1.190993849E2
1.000000000E1,4.073644259E2,1.190141407E2
1.010204082E1,4.083244505E2,1.190214404E2
1.020408163E1,4.085780398E2,1.194436820E2
1.030612245E1,4.090586862E2,1.187701534E2
1.040816327E1,4.091933327E2,1.184666295E2
1.051020408E1,4.095789869E2,1.187173315E2
1.061224490E1,4.103807167E2,1.186198464E2
1.071428571E1,4.114300971E2,1.186915511E2
1.081632653E1,4.105174587E2,1.178964707E2
1.091836735E1,4.111035307E2,1.170989204E2
1.102040816E1,4.114057104E2,1.168627181E2
1.112244898E1,4.115138116E2,1.175076136E2
1.122448980E1,4.123988142E2,1.170345328E2
1.132653061E1,4.124410991E2,1.168833946E2
1.142857143E1,4.125827841E2,1.175378530E2
1.153061224E1,4.124387712E2,1.179219435E2
1.163265306E1,4.124435498E2,1.178088037E2
1.173469388E1,4.124792714E2,1.170180683E2
1.183673469E1,4.125189354E2,1.168875428E2
1.193877551E1,4.125331635E2,1.175479104E2
1.204081633E1,4.133806342E2,1.188393400E2
1.214285714E1,4.137033456E2,1.198811712E2
1.224489796E1,4.136969463E2,1.200477680E2
1.234693878E1,4.130814545E2,1.210035565E2
1.244897959E1,4.129468698E2,1.215460512E2
1.255102041E1,4.131040693E2,1.217983446E2
1.265306122E1,4.130400185E2,1.215167896E2
1.275510204E1,4.128993862E2,1.194402090E2
1.285714286E1,4.135416441E2,1.189207366E2
1.295918367E1,4.144111048E2,1.193390676E2
1.306122449E1,4.143568763E2,1.192930209E2
1.316326531E1,4.144130437E2,1.189561912E2
1.326530612E1,4.142816626E2,1.187013467E2
1.336734694E1,4.144234750E2,1.177231814E2
1.346938776E1,4.144525802E2,1.169968300E2
1.357142857E1,4.143804570E2,1.168360089E2
1.367346939E1,4.143727135E2,1.159474771E2
1.377551020E1,4.134006636E2,1.160001370E2
1.387755102E1,4.133220650E2,1.165526683E2
1.397959184E1,4.142635438E2,1.167115767E2
1.408163265E1,4.146584419E2,1.169539105E2
1.418367347E1,4.153911585E2,1.177307068E2
1.428571429E1,4.153134891E2,1.175064966E2
1.438775510E1,4.157202722E2,1.168672061E2
1.448979592E1,4.159635063E2,1.169160053E2
1.459183673E1,4.163811280E2,1.162153948E2
1.469387755E1,4.168397310E2,1.158899392E2
1.479591837E1,4.173410738E2,1.148606235E2
1.489795918E1,4.176235958E2,1.151819326E2
1.500000000E1,4.181630908E2,1.146427496E2
1.510204082E1,4.184511335E2,1.144169405E2
1.520408163E1,4.188175676E2,1.148738950E2
1.530612245E1,4.193577812E2,1.144329748E2
1.540816327E1,4.201993339E2,1.149144445E2
1.551020408E1,4.205633744E2,1.137851135E2
1.561224490E1,4.215763497E2,1.133726426E2
1.571428571E1,4.213427563E2,1.129723128E2
1.581632653E1,4.213789292E2,1.129324472E2
1.591836735E1,4.218200565E2,1.130298628E2
1.602040816E1,4.211921563E2,1.124246199E2
1.612244898E1,4.213520453E2,1.124696114E2
1.622448980E1,4.209687368E2,1.127773092E2
1.632653061E1,4.213919778E2,1.130647686E2
1.642857143E1,4.223331822E2,1.130441409E2
1.653061224E1,4.222845693E2,1.131599196E2
1.663265306E1,4.231816583E2,1.135288293E2
1.673469388E1,4.224890826E2,1.145487196E2
1.683673469E1,4.223257868E2,1.147024585E2
1.693877551E1,4.236222224E2,1.136893140E2
1.704081633E1,4.244643141E2,1.128968884E2
1.714285714E1,4.256921694E2,1.128924574E2
1.724489796E1,4.269256901E2,1.128000607E2
1.734693878E1,4.274303228E2,1.125418803E2
1.744897959E1,4.265069172E2,1.129244715E2
1.755102041E1,4.265136429E2,1.135198537E2
1.765306122E1,4.272372919E2,1.122648103E2
1.775510204E1,4.273991896E2,1.108710250E2
1.785714286E1,4.291316257E2,1.099512690E2
1.795918367E1,4.295004283E2,1.102735107E2
1.806122449E1,4.287977973E2,1.108212530E2
1.816326531E1,4.283250254E2,1.116243032E2
1.826530612E1,4.284394477E2,1.112965900E2
1.836734694E1,4.284344195E2,1.107889299E2
1.846938776E1,4.283478107E2,1.102797717E2
1.857142857E1,4.275105502E2,1.099261692E2
1.867346939E1,4.282246594E2,1.098390975E2
1.877551020E1,4.276487871E2,1.106803048E2
1.887755102E1,4.275547099E2,1.107570459E2
1.897959184E1,4.282280241E2,1.101992226E2
1.908163265E1,4.283713894E2,1.107060649E2
1.918367347E1,4.291585441E2,1.099507347E2
1.928571429E1,4.291936372E2,1.099069985E2
1.938775510E1,4.283972682E2,1.109208204E2
1.948979592E1,4.291912650E2,1.116480762E2
1.959183673E1,4.293088278E2,1.118903575E2
1.969387755E1,4.293485862E2,1.125897991E2
1.979591837E1,4.295525404E2,1.118028580E2
1.989795918E1,4.300198363E2,1.104385737E2
2.000000000E1,4.305720085E2,1.107431341E2
2.010204082E1,4.321028043E2,1.108451530E2
2.020408163E1,4.332891282E2,1.108336409E2
2.030612245E1,4.325453387E2,1.112179775E2
2.040816327E1,4.316745084E2,1.111959054E2
2.051020408E1,4.323396760E2,1.108733776E2
2.061224490E1,4.325323638E2,1.117881675E2
2.071428571E1,4.329299624E2,1.120162013E2
2.081632653E1,4.333246172E2,1.118931597E2
2.091836735E1,4.334737903E2,1.122137179E2
2.102040816E1,4.331101611E2,1.121427524E2
2.112244898E1,4.333089365E2,1.127705141E2
2.122448980E1,4.343507192E2,1.119418531E2
2.132653061E1,4.344982882E2,1.117842031E2
2.142857143E1,4.342541797E2,1.116539079E2
2.153061224E1,4.348937445E2,1.120306130E2
2.163265306E1,4.354537895E2,1.134735353E2
