mass_B
t,x,y
0.000000000E0,-6.179439252E2,6.504672897E1
1.023436700E-1,-6.178706851E2,6.527774127E1
2.046873401E-1,-6.178892871E2,6.516085021E1
3.070310101E-1,-6.178038955E2,6.530313815E1
4.093746802E-1,-6.177004652E2,6.531331566E1
5.117183502E-1,-6.175044742E2,6.556626723E1
6.140620203E-1,-6.170788252E2,6.605490163E1
7.164056903E-1,-6.169445706E2,6.610187187E1
8.187493604E-1,-6.168316988E2,6.602672898E1
9.210930304E-1,-6.169239339E2,6.609019687E1
1.023436700E0,-6.168965345E2,6.692472195E1
1.125780370E0,-6.170173678E2,6.703224230E1
1.228124041E0,-6.171186474E2,6.711099929E1
1.330467711E0,-6.171312745E2,6.710647483E1
1.432811381E0,-6.173042252E2,6.702083137E1
1.535155051E0,-6.172789214E2,6.725032667E1
1.637498721E0,-6.173318436E2,6.724250080E1
1.739842391E0,-6.171372617E2,6.709379485E1
1.842186061E0,-6.173079129E2,6.736599075E1
1.944529731E0,-6.170402858E2,6.745328203E1
2.046873401E0,-6.169488893E2,6.760805490E1
2.149217071E0,-6.169365174E2,6.807023469E1
2.251560741E0,-6.167339369E2,6.808545304E1
2.353904411E0,-6.163313706E2,6.798677035E1
2.456248081E0,-6.168628349E2,6.796518559E1
2.558591751E0,-6.169688343E2,6.765178283E1
2.660935421E0,-6.168986057E2,6.719285032E1
2.763279091E0,-6.169815467E2,6.702792802E1
2.865622761E0,-6.169448066E2,6.704715251E1
2.967966431E0,-6.170555617E2,6.707982061E1
3.070310101E0,-6.169552285E2,6.707886330E1
3.172653771E0,-6.166729824E2,6.720831423E1
3.274997441E0,-6.161894150E2,6.738740753E1
3.377341111E0,-6.163238003E2,6.743652321E1
3.479684781E0,-6.160898350E2,6.764403585E1
3.582028452E0,-6.161475657E2,6.785652911E1
3.684372122E0,-6.162673179E2,6.781407679E1
3.786715792E0,-6.166064675E2,6.780977046E1
3.889059462E0,-6.169832977E2,6.800061419E1
3.991403132E0,-6.170006814E2,6.800607324E1
4.093746802E0,-6.171185400E2,6.785500745E1
4.196090472E0,-6.172852954E2,6.803260658E1
4.298434142E0,-6.170615252E2,6.799640179E1
4.400777812E0,-6.172300838E2,6.807304401E1
4.503121482E0,-6.173871801E2,6.819570386E1
4.605465152E0,-6.170921190E2,6.807947866E1
4.707808822E0,-6.171670621E2,6.815688921E1
4.810152492E0,-6.172162801E2,6.843514806E1
4.912496162E0,-6.170173688E2,6.862117500E1
5.014839832E0,-6.170229188E2,6.887728356E1
5.117183502E0,-6.169875149E2,6.890955531E1
5.219527172E0,-6.169985420E2,6.896060492E1
5.321870842E0,-6.171066707E2,6.905141231E1
5.424214512E0,-6.172458600E2,6.905527994E1
5.526558182E0,-6.170011186E2,6.908172023E1
5.628901852E0,-6.169853552E2,6.906526387E1
5.731245522E0,-6.169621513E2,6.912909378E1
5.833589193E0,-6.169596799E2,6.911327092E1
5.935932863E0,-6.169454305E2,6.912200051E1
6.038276533E0,-6.169139881E2,6.907972220E1
6.140620203E0,-6.169478878E2,6.909992837E1
6.242963873E0,-6.173328060E2,6.942399452E1
6.345307543E0,-6.172398566E2,6.926690400E1
6.447651213E0,-6.170547679E2,6.911165551E1
6.549994883E0,-6.173268423E2,6.918633546E1
6.652338553E0,-6.178254463E2,6.922587163E1
6.754682223E0,-6.179552829E2,6.904671648E1
6.857025893E0,-6.180326447E2,6.915337005E1
6.959369563E0,-6.179722926E2,6.921242200E1
7.061713233E0,-6.178981672E2,6.925476743E1
7.164056903E0,-6.179750928E2,6.939668624E1
7.266400573E0,-6.180131810E2,6.916443395E1
7.368744243E0,-6.179970097E2,6.901786840E1
7.471087913E0,-6.179198296E2,6.900985671E1
7.573431583E0,-6.178293671E2,6.899407600E1
7.675775253E0,-6.178583819E2,6.913180863E1
7.778118923E0,-6.178884106E2,6.898915447E1
7.880462593E0,-6.179940735E2,6.895985616E1
7.982806263E0,-6.180345648E2,6.895740489E1
8.085149933E0,-6.179154911E2,6.902030756E1
8.187493604E0,-6.178526441E2,6.896768649E1
8.289837274E0,-6.177978885E2,6.898993180E1
8.392180944E0,-6.176090871E2,6.895394772E1
8.494524614E0,-6.175533857E2,6.891320044E1
8.596868284E0,-6.170563722E2,6.899894339E1
8.699211954E0,-6.169843148E2,6.905213930E1
8.801555624E0,-6.170154850E2,6.912741464E1
8.903899294E0,-6.171141487E2,6.917554355E1
9.006242964E0,-6.170166958E2,6.908598575E1
9.108586634E0,-6.171975383E2,6.901710953E1
9.210930304E0,-6.170817521E2,6.903400507E1
9.313273974E0,-6.169654437E2,6.902845342E1
9.415617644E0,-6.170201743E2,6.892907187E1
9.517961314E0,-6.169779227E2,6.899051646E1
9.620304984E0,-6.170072919E2,6.888727235E1
9.722648654E0,-6.169238612E2,6.909082493E1
9.824992324E0,-6.168766145E2,6.920546498E1
9.927335994E0,-6.166808849E2,6.905453533E1
1.002967966E1,-6.166333298E2,6.841953077E1
1.013202333E1,-6.163973219E2,6.806896769E1
1.023436700E1,-6.162072520E2,6.816275210E1
1.033671067E1,-6.162546155E2,6.830296451E1
1.043905434E1,-6.166466106E2,6.805197500E1
1.054139801E1,-6.169545188E2,6.799542574E1
1.064374168E1,-6.169682351E2,6.733835872E1
1.074608535E1,-6.168836030E2,6.705802002E1
1.084842902E1,-6.167274146E2,6.717966078E1
1.095077269E1,-6.166714661E2,6.724663243E1
1.105311636E1,-6.168885570E2,6.764052908E1
1.115546003E1,-6.169448974E2,6.793909993E1
1.125780370E1,-6.169108261E2,6.797624927E1
1.136014737E1,-6.169445657E2,6.797408924E1
1.146249104E1,-6.169360566E2,6.803622223E1
1.156483471E1,-6.171016212E2,6.799144607E1
1.166717839E1,-6.173328507E2,6.799137249E1
1.176952206E1,-6.177236009E2,6.800217855E1
1.187186573E1,-6.178908084E2,6.796089319E1
1.197420940E1,-6.179912005E2,6.796086519E1
1.207655307E1,-6.179803118E2,6.796450373E1
1.217889674E1,-6.179279421E2,6.789752254E1
1.228124041E1,-6.179637352E2,6.795295865E1
1.238358408E1,-6.180558039E2,6.763035717E1
1.248592775E1,-6.181781044E2,6.730879832E1
1.258827142E1,-6.180606439E2,6.705745209E1
1.269061509E1,-6.179733093E2,6.696132427E1
1.279295876E1,-6.179946837E2,6.697536204E1
1.289530243E1,-6.179747114E2,6.697909126E1
1.299764610E1,-6.179195203E2,6.707929973E1
1.309998977E1,-6.179565523E2,6.713686244E1
1.320233344E1,-6.179654558E2,6.707297109E1
1.330467711E1,-6.179644361E2,6.704574326E1
1.340702078E1,-6.180866817E2,6.750164627E1
1.350936445E1,-6.179888897E2,6.782491681E1
