t	x	y
5.747126437E0	2.480324819E2	-1.527915328E3
5.849753695E0	2.502530620E2	-1.529094259E3
5.952380952E0	2.502424576E2	-1.533628061E3
6.055008210E0	2.504195441E2	-1.536421642E3
6.157635468E0	2.528020320E2	-1.539019725E3
6.260262726E0	2.534886825E2	-1.540730216E3
6.362889984E0	2.554115731E2	-1.541925038E3
6.465517241E0	2.568928562E2	-1.543375907E3
6.568144499E0	2.592939318E2	-1.544220895E3
6.670771757E0	2.621890407E2	-1.548788264E3
6.773399015E0	2.633792842E2	-1.550685482E3
6.876026273E0	2.667281879E2	-1.552759765E3
6.978653530E0	2.699924162E2	-1.555209321E3
7.081280788E0	2.740662758E2	-1.559626087E3
7.183908046E0	2.737212215E2	-1.561787493E3
7.286535304E0	2.746417212E2	-1.561722207E3
7.389162562E0	2.774510412E2	-1.562583785E3
7.491789819E0	2.782502691E2	-1.564727312E3
7.594417077E0	2.790442846E2	-1.567337129E3
7.697044335E0	2.828354154E2	-1.568552401E3
7.799671593E0	2.855288072E2	-1.569828593E3
7.902298851E0	2.867294261E2	-1.572360305E3
8.004926108E0	2.876225128E2	-1.573155457E3
8.107553366E0	2.878276397E2	-1.575104843E3
8.210180624E0	2.880008139E2	-1.577331050E3
8.312807882E0	2.888669106E2	-1.579538375E3
8.415435140E0	2.899440062E2	-1.579694665E3
8.518062397E0	2.907715319E2	-1.579661775E3
8.620689655E0	2.892219247E2	-1.580145045E3
8.723316913E0	2.900841461E2	-1.579655903E3
8.825944171E0	2.894013486E2	-1.580645458E3
8.928571429E0	2.914752163E2	-1.580797335E3
9.031198686E0	2.910249733E2	-1.579650597E3
9.133825944E0	2.930483957E2	-1.581404798E3
9.236453202E0	2.956774610E2	-1.585109262E3
9.339080460E0	2.970227475E2	-1.587475702E3
9.441707718E0	2.986403190E2	-1.588139969E3
9.544334975E0	2.980384616E2	-1.590326837E3
9.646962233E0	3.006219551E2	-1.589786897E3
9.749589491E0	3.021307634E2	-1.590887828E3
9.852216749E0	3.036783690E2	-1.593521536E3
9.954844007E0	3.049441484E2	-1.594885381E3
1.005747126E1	3.078638053E2	-1.596591945E3
1.016009852E1	3.107967899E2	-1.596046191E3
1.026272578E1	3.129679587E2	-1.597607277E3
1.036535304E1	3.131501446E2	-1.597557408E3
1.046798030E1	3.131336045E2	-1.600631231E3
1.057060755E1	3.147931625E2	-1.602551813E3
1.067323481E1	3.160093907E2	-1.602727833E3
1.077586207E1	3.179501208E2	-1.605492326E3
1.087848933E1	3.178259895E2	-1.608795129E3
1.098111658E1	3.175065728E2	-1.610386296E3
1.108374384E1	3.180882331E2	-1.613830186E3
1.118637110E1	3.171611310E2	-1.616971820E3
1.128899836E1	3.183828312E2	-1.619696184E3
1.139162562E1	3.209439252E2	-1.622998658E3
1.149425287E1	3.199863262E2	-1.624211118E3
1.159688013E1	3.205313222E2	-1.627765107E3
1.169950739E1	3.231205277E2	-1.628568227E3
1.180213465E1	3.229278972E2	-1.628957049E3
1.190476190E1	3.228391669E2	-1.631290119E3
1.200738916E1	3.229043310E2	-1.631512834E3
1.211001642E1	3.238388279E2	-1.633012528E3
1.221264368E1	3.252048527E2	-1.633669738E3
1.231527094E1	3.273525777E2	-1.634839945E3
1.241789819E1	3.272345074E2	-1.637582749E3
1.252052545E1	3.279454813E2	-1.638728530E3
1.262315271E1	3.288800941E2	-1.638735139E3
1.272577997E1	3.299706617E2	-1.639168561E3
1.282840722E1	3.310454745E2	-1.640503205E3
1.293103448E1	3.318882842E2	-1.641068129E3
1.303366174E1	3.308606103E2	-1.642520200E3
