mass_A
t,x,y
0.000000000E0,-4.654205607E2,7.626168224E1
1.031778787E-1,-4.653843743E2,7.619886524E1
2.063557573E-1,-4.651457857E2,7.603810352E1
3.095336360E-1,-4.650428672E2,7.571115284E1
4.127115147E-1,-4.650385667E2,7.521507238E1
5.158893933E-1,-4.653528627E2,7.523173263E1
6.190672720E-1,-4.654359802E2,7.509406473E1
7.222451506E-1,-4.654315434E2,7.506593126E1
8.254230293E-1,-4.653444884E2,7.511130774E1
9.286009080E-1,-4.653451036E2,7.498352949E1
1.031778787E0,-4.653192137E2,7.497116013E1
1.134956665E0,-4.653684045E2,7.441302603E1
1.238134544E0,-4.653853386E2,7.419491938E1
1.341312423E0,-4.653739395E2,7.373084450E1
1.444490301E0,-4.654120032E2,7.338153737E1
1.547668180E0,-4.654211559E2,7.333263557E1
1.650846059E0,-4.653819107E2,7.332436284E1
1.754023937E0,-4.653347767E2,7.325181084E1
1.857201816E0,-4.653411337E2,7.312948256E1
1.960379695E0,-4.653498791E2,7.310440006E1
2.063557573E0,-4.653090734E2,7.293435481E1
2.166735452E0,-4.652850080E2,7.254948145E1
2.269913331E0,-4.653195003E2,7.229296345E1
2.373091209E0,-4.652390115E2,7.222621087E1
2.476269088E0,-4.651191395E2,7.209656473E1
2.579446967E0,-4.652831943E2,7.216834463E1
2.682624845E0,-4.652190281E2,7.216961177E1
2.785802724E0,-4.650499173E2,7.209787815E1
2.888980603E0,-4.647930491E2,7.168450820E1
2.992158481E0,-4.644992673E2,7.132021180E1
3.095336360E0,-4.644772262E2,7.126007216E1
3.198514239E0,-4.643339729E2,7.124003391E1
3.301692117E0,-4.643741865E2,7.112765543E1
3.404869996E0,-4.642216555E2,7.100903903E1
3.508047875E0,-4.640406871E2,7.104701986E1
3.611225753E0,-4.637928413E2,7.068822549E1
3.714403632E0,-4.634440235E2,7.061964048E1
3.817581511E0,-4.634244910E2,7.044289118E1
3.920759389E0,-4.634957927E2,7.027264871E1
4.023937268E0,-4.635709621E2,7.018884930E1
4.127115147E0,-4.640076786E2,7.011376494E1
4.230293025E0,-4.641435177E2,7.013641588E1
4.333470904E0,-4.642537480E2,7.009165321E1
4.436648783E0,-4.641551644E2,7.000756452E1
4.539826661E0,-4.636909252E2,6.989387485E1
4.643004540E0,-4.634735910E2,7.009802444E1
4.746182418E0,-4.634925387E2,6.988682203E1
4.849360297E0,-4.635877999E2,6.991384847E1
4.952538176E0,-4.634811675E2,6.980216830E1
5.055716054E0,-4.632992595E2,6.979503108E1
5.158893933E0,-4.633794670E2,7.001356424E1
5.262071812E0,-4.631600160E2,6.986665878E1
5.365249690E0,-4.631148917E2,6.999955011E1
5.468427569E0,-4.632691998E2,7.013367738E1
5.571605448E0,-4.633319936E2,6.983676526E1
5.674783326E0,-4.633925237E2,6.948213050E1
5.777961205E0,-4.633553093E2,6.936676084E1
5.881139084E0,-4.633653827E2,6.934488403E1
5.984316962E0,-4.633908454E2,6.930383362E1
6.087494841E0,-4.634226239E2,6.920193191E1
6.190672720E0,-4.634020480E2,6.917536811E1
6.293850598E0,-4.633490457E2,6.901223235E1
6.397028477E0,-4.633057460E2,6.855694402E1
6.500206356E0,-4.633465157E2,6.828534213E1
6.603384234E0,-4.633775275E2,6.826584790E1
6.706562113E0,-4.633596588E2,6.830651627E1
6.809739992E0,-4.634366665E2,6.830096845E1
6.912917870E0,-4.633983088E2,6.808516061E1
7.016095749E0,-4.634464918E2,6.795017136E1
7.119273628E0,-4.633751490E2,6.811066880E1
7.222451506E0,-4.634503057E2,6.759220469E1
7.325629385E0,-4.634583283E2,6.728754408E1
7.428807264E0,-4.634584837E2,6.720928073E1
7.531985142E0,-4.631964289E2,6.681868306E1
7.635163021E0,-4.627811204E2,6.650844322E1
7.738340900E0,-4.628211042E2,6.637018146E1
7.841518778E0,-4.626027284E2,6.629645338E1
7.944696657E0,-4.624974376E2,6.659521882E1
8.047874536E0,-4.624255752E2,6.640372780E1
8.151052414E0,-4.623768448E2,6.636299504E1
8.254230293E0,-4.625136505E2,6.624217906E1
8.357408172E0,-4.624601358E2,6.617122829E1
8.460586050E0,-4.623998004E2,6.600458689E1
8.563763929E0,-4.623576575E2,6.591300275E1
8.666941808E0,-4.624048516E2,6.590008457E1
8.770119686E0,-4.623734826E2,6.589017619E1
8.873297565E0,-4.621513802E2,6.591805058E1
8.976475444E0,-4.623737464E2,6.540555274E1
9.079653322E0,-4.623942650E2,6.532635512E1
9.182831201E0,-4.624058823E2,6.533372178E1
9.286009080E0,-4.621920794E2,6.516775975E1
9.389186958E0,-4.615464207E2,6.510409849E1
9.492364837E0,-4.614257770E2,6.510789460E1
9.595542716E0,-4.614200277E2,6.504928603E1
9.698720594E0,-4.613839177E2,6.514242163E1
9.801898473E0,-4.613290770E2,6.512462970E1
9.905076352E0,-4.612315493E2,6.517432897E1
1.000825423E1,-4.612926559E2,6.519208058E1
1.011143211E1,-4.612236708E2,6.512938510E1
1.021460999E1,-4.611285874E2,6.488153241E1
1.031778787E1,-4.611861010E2,6.464004652E1
