mass_D
t,x,y
0.000000000E0,2.321495327E2,-3.947663551E2
1.019783806E-1,2.322822276E2,-3.947074502E2
2.039567612E-1,2.322495944E2,-3.947008037E2
3.059351417E-1,2.324431706E2,-3.947256250E2
4.079135223E-1,2.322165881E2,-3.947627039E2
5.098919029E-1,2.322602369E2,-3.947794418E2
6.118702835E-1,2.322761051E2,-3.950622126E2
7.138486641E-1,2.322527283E2,-3.947450912E2
8.158270447E-1,2.321771860E2,-3.949414950E2
9.178054252E-1,2.321774421E2,-3.947488466E2
1.019783806E0,2.322130443E2,-3.947235151E2
1.121762186E0,2.323179544E2,-3.947792303E2
1.223740567E0,2.322708004E2,-3.944065497E2
1.325718948E0,2.322077039E2,-3.944959043E2
1.427697328E0,2.321329410E2,-3.945932171E2
1.529675709E0,2.320937284E2,-3.946571301E2
1.631654089E0,2.321177598E2,-3.947173325E2
1.733632470E0,2.321969423E2,-3.947477308E2
1.835610850E0,2.321667320E2,-3.947149392E2
1.937589231E0,2.323018500E2,-3.946718027E2
2.039567612E0,2.323494923E2,-3.945649464E2
2.141545992E0,2.322182955E2,-3.944480385E2
2.243524373E0,2.322610546E2,-3.946389692E2
2.345502753E0,2.322222310E2,-3.946696336E2
2.447481134E0,2.322358737E2,-3.947117289E2
2.549459515E0,2.322081175E2,-3.947775865E2
2.651437895E0,2.321811142E2,-3.948705088E2
2.753416276E0,2.322823691E2,-3.949063669E2
2.855394656E0,2.322994308E2,-3.949363895E2
2.957373037E0,2.323419349E2,-3.953019238E2
3.059351417E0,2.322681524E2,-3.955392396E2
3.161329798E0,2.322881788E2,-3.955488304E2
3.263308179E0,2.322178334E2,-3.954070209E2
3.365286559E0,2.321826902E2,-3.956974127E2
3.467264940E0,2.321374974E2,-3.957529148E2
3.569243320E0,2.321125730E2,-3.957570152E2
3.671221701E0,2.322088771E2,-3.958704407E2
3.773200082E0,2.324159261E2,-3.957512058E2
3.875178462E0,2.325446892E2,-3.961205520E2
3.977156843E0,2.323076031E2,-3.959690607E2
4.079135223E0,2.322732825E2,-3.957981578E2
4.181113604E0,2.321112165E2,-3.957503891E2
4.283091984E0,2.320880848E2,-3.957998618E2
4.385070365E0,2.319936130E2,-3.959231091E2
4.487048746E0,2.315261502E2,-3.958830589E2
4.589027126E0,2.312363583E2,-3.958631852E2
4.691005507E0,2.313491518E2,-3.960624469E2
4.792983887E0,2.314523295E2,-3.957965855E2
4.894962268E0,2.314776808E2,-3.955283375E2
4.996940649E0,2.317365768E2,-3.956871466E2
5.098919029E0,2.319471531E2,-3.956615330E2
5.200897410E0,2.318932264E2,-3.956996116E2
5.302875790E0,2.313137472E2,-3.955047530E2
5.404854171E0,2.312066528E2,-3.954536979E2
5.506832551E0,2.311175746E2,-3.955835777E2
5.608810932E0,2.311518599E2,-3.956782488E2
5.710789313E0,2.311315624E2,-3.957566900E2
5.812767693E0,2.311884058E2,-3.959817458E2
5.914746074E0,2.311712202E2,-3.961349719E2
6.016724454E0,2.312950606E2,-3.962673455E2
6.118702835E0,2.311697678E2,-3.963779531E2
6.220681216E0,2.311615568E2,-3.962743933E2
6.322659596E0,2.311905923E2,-3.963178971E2
6.424637977E0,2.312594799E2,-3.964603011E2
6.526616357E0,2.312613469E2,-3.965074842E2
6.628594738E0,2.312566273E2,-3.965320045E2
6.730573118E0,2.312346981E2,-3.966190598E2
6.832551499E0,2.311432399E2,-3.964917312E2
6.934529880E0,2.310876062E2,-3.965301584E2
7.036508260E0,2.311859459E2,-3.965464827E2
7.138486641E0,2.311875388E2,-3.967425280E2
7.240465021E0,2.312083888E2,-3.967669017E2
7.342443402E0,2.316290605E2,-3.967333575E2
7.444421783E0,2.315617898E2,-3.967115698E2
7.546400163E0,2.314993880E2,-3.967290591E2
7.648378544E0,2.312722863E2,-3.967568536E2
7.750356924E0,2.312102270E2,-3.968632694E2
7.852335305E0,2.312051229E2,-3.967536351E2
7.954313685E0,2.311805312E2,-3.966731592E2
8.056292066E0,2.312736067E2,-3.967437780E2
8.158270447E0,2.313376713E2,-3.967322192E2
8.260248827E0,2.312247178E2,-3.967625761E2
8.362227208E0,2.311046379E2,-3.968177765E2
8.464205588E0,2.310181045E2,-3.967503083E2
8.566183969E0,2.310352081E2,-3.967153352E2
8.668162350E0,2.310896315E2,-3.967221145E2
8.770140730E0,2.312483860E2,-3.966807081E2
8.872119111E0,2.311444759E2,-3.967070098E2
8.974097491E0,2.310606579E2,-3.967211321E2
9.076075872E0,2.311283746E2,-3.967573345E2
9.178054252E0,2.310783872E2,-3.968240150E2
9.280032633E0,2.311406222E2,-3.967283237E2
9.382011014E0,2.312508351E2,-3.965974422E2
9.483989394E0,2.311983293E2,-3.966128298E2
