t,x,y
0.000000000E0,-8.534579439E2,5.383177570E2
1.023436700E-1,-8.534780597E2,5.383507444E2
2.046873401E-1,-8.534682657E2,5.383325584E2
3.070310101E-1,-8.534818650E2,5.383469772E2
4.093746802E-1,-8.534754382E2,5.383511062E2
5.117183502E-1,-8.534785614E2,5.383691807E2
6.140620203E-1,-8.534739947E2,5.383594292E2
7.164056903E-1,-8.534824129E2,5.383590973E2
8.187493604E-1,-8.534854542E2,5.383294830E2
9.210930304E-1,-8.534916070E2,5.383541743E2
1.023436700E0,-8.534836550E2,5.383273631E2
1.125780370E0,-8.535007886E2,5.383296250E2
1.228124041E0,-8.534794971E2,5.383304661E2
1.330467711E0,-8.534831809E2,5.383283369E2
1.432811381E0,-8.534823510E2,5.383260252E2
1.535155051E0,-8.534571734E2,5.383212038E2
1.637498721E0,-8.534792241E2,5.383261640E2
1.739842391E0,-8.534628917E2,5.383083993E2
1.842186061E0,-8.534603440E2,5.383187411E2
1.944529731E0,-8.534578562E2,5.383254469E2
2.046873401E0,-8.534622826E2,5.383375881E2
2.149217071E0,-8.534537664E2,5.383244798E2
2.251560741E0,-8.534533660E2,5.383349836E2
2.353904411E0,-8.534631657E2,5.382760211E2
2.456248081E0,-8.534570769E2,5.383185712E2
2.558591751E0,-8.534567889E2,5.383421187E2
2.660935421E0,-8.534491224E2,5.383469872E2
2.763279091E0,-8.534755793E2,5.383517588E2
2.865622761E0,-8.534760929E2,5.383624836E2
2.967966431E0,-8.534787043E2,5.383645830E2
3.070310101E0,-8.535020527E2,5.383546491E2
3.172653771E0,-8.534839411E2,5.383614219E2
3.274997441E0,-8.534767873E2,5.383267312E2
3.377341111E0,-8.534835281E2,5.383457538E2
3.479684781E0,-8.534810137E2,5.383161552E2
3.582028452E0,-8.535007064E2,5.383332206E2
3.684372122E0,-8.534777346E2,5.383204866E2
3.786715792E0,-8.535050542E2,5.383180472E2
3.889059462E0,-8.534719333E2,5.383106212E2
3.991403132E0,-8.534823455E2,5.383116339E2
4.093746802E0,-8.534907636E2,5.383202093E2
4.196090472E0,-8.534943758E2,5.383177358E2
4.298434142E0,-8.534852698E2,5.383261582E2
4.400777812E0,-8.535011426E2,5.383214668E2
4.503121482E0,-8.534870835E2,5.383235485E2
4.605465152E0,-8.535072231E2,5.383241227E2
4.707808822E0,-8.534906533E2,5.383379550E2
4.810152492E0,-8.534824496E2,5.383329088E2
4.912496162E0,-8.534871324E2,5.383301830E2
5.014839832E0,-8.534867329E2,5.383325285E2
5.117183502E0,-8.534814036E2,5.383187536E2
5.219527172E0,-8.534675629E2,5.383139685E2
5.321870842E0,-8.534845648E2,5.383344794E2
5.424214512E0,-8.534906055E2,5.383219522E2
5.526558182E0,-8.534870429E2,5.383237252E2
5.628901852E0,-8.534938288E2,5.383473653E2
5.731245522E0,-8.534837331E2,5.383440796E2
5.833589193E0,-8.535100210E2,5.383528571E2
5.935932863E0,-8.534987776E2,5.383441103E2
6.038276533E0,-8.534855166E2,5.383465688E2
6.140620203E0,-8.534925153E2,5.383438511E2
6.242963873E0,-8.534737853E2,5.383547204E2
6.345307543E0,-8.534721248E2,5.383419511E2
6.447651213E0,-8.534750495E2,5.383466841E2
6.549994883E0,-8.534748212E2,5.383314332E2
6.652338553E0,-8.534798152E2,5.383436025E2
6.754682223E0,-8.534765664E2,5.383343956E2
6.857025893E0,-8.534921066E2,5.382870287E2
6.959369563E0,-8.534776676E2,5.383051622E2
7.061713233E0,-8.534771251E2,5.383211997E2
7.164056903E0,-8.534786593E2,5.383265178E2
7.266400573E0,-8.534706383E2,5.383012832E2
7.368744243E0,-8.534758953E2,5.383195157E2
7.471087913E0,-8.534819820E2,5.383163783E2
7.573431583E0,-8.534801384E2,5.383224918E2
7.675775253E0,-8.534796743E2,5.383198879E2
7.778118923E0,-8.534704908E2,5.383094673E2
7.880462593E0,-8.534788912E2,5.383083019E2
7.982806263E0,-8.534766211E2,5.383328045E2
8.085149933E0,-8.534690096E2,5.383317000E2
8.187493604E0,-8.534525896E2,5.383277335E2
8.289837274E0,-8.534506191E2,5.383281713E2
8.392180944E0,-8.534819352E2,5.383341406E2
8.494524614E0,-8.534810288E2,5.383386312E2
8.596868284E0,-8.534933893E2,5.383401334E2
8.699211954E0,-8.534802356E2,5.383168770E2
8.801555624E0,-8.534953384E2,5.383300476E2
8.903899294E0,-8.534935689E2,5.383138254E2
9.006242964E0,-8.535159169E2,5.382936234E2
9.108586634E0,-8.534947169E2,5.383213436E2
9.210930304E0,-8.535065017E2,5.383445305E2
9.313273974E0,-8.535042177E2,5.383038234E2
9.415617644E0,-8.534736429E2,5.383115919E2
9.517961314E0,-8.534740034E2,5.382933636E2
9.620304984E0,-8.534745669E2,5.383199504E2
9.722648654E0,-8.534796414E2,5.382939055E2
9.824992324E0,-8.534938213E2,5.383043761E2
9.927335994E0,-8.534805292E2,5.382991221E2
1.002967966E1,-8.534628581E2,5.383220876E2
1.013202333E1,-8.534752551E2,5.383207303E2
1.023436700E1,-8.534678076E2,5.383230694E2
1.033671067E1,-8.534719488E2,5.383100567E2
1.043905434E1,-8.534685641E2,5.383204662E2
1.054139801E1,-8.534729570E2,5.383329475E2
1.064374168E1,-8.534606937E2,5.383263143E2
1.074608535E1,-8.534694621E2,5.383098134E2
1.084842902E1,-8.534385152E2,5.382716371E2
1.095077269E1,-8.534219131E2,5.382997665E2
1.105311636E1,-8.534537984E2,5.383154838E2
1.115546003E1,-8.534939645E2,5.383452732E2
1.125780370E1,-8.535097165E2,5.383285533E2
1.136014737E1,-8.534903448E2,5.383593614E2
1.146249104E1,-8.534901604E2,5.383414939E2
1.156483471E1,-8.534610178E2,5.383379149E2
1.166717839E1,-8.534660700E2,5.383187896E2
1.176952206E1,-8.534607153E2,5.383250950E2
1.187186573E1,-8.534604065E2,5.383241730E2
1.197420940E1,-8.534812107E2,5.383319808E2
1.207655307E1,-8.534637207E2,5.383317263E2
1.217889674E1,-8.534561078E2,5.383348126E2
1.228124041E1,-8.534527336E2,5.383386780E2
1.238358408E1,-8.534667061E2,5.383327828E2
1.248592775E1,-8.534765142E2,5.383377181E2
1.258827142E1,-8.534569080E2,5.382945531E2
1.269061509E1,-8.534582931E2,5.382757514E2
1.279295876E1,-8.534648789E2,5.383102714E2
1.289530243E1,-8.534663462E2,5.383498830E2
1.299764610E1,-8.534711779E2,5.383430081E2
1.309998977E1,-8.534859334E2,5.383535901E2
1.320233344E1,-8.534789177E2,5.383542935E2
1.330467711E1,-8.534556595E2,5.383428118E2
1.340702078E1,-8.534823126E2,5.383376235E2
1.350936445E1,-8.534770765E2,5.383421772E2
