mass_C
t,x,y
0.000000000E0,6.201869159E2,-5.360747664E2
1.023436700E-1,6.199518104E2,-5.360168283E2
2.046873401E-1,6.194730277E2,-5.360343974E2
3.070310101E-1,6.194810153E2,-5.358868127E2
4.093746802E-1,6.192782591E2,-5.358727120E2
5.117183502E-1,6.192171625E2,-5.358040362E2
6.140620203E-1,6.200932118E2,-5.358449935E2
7.164056903E-1,6.198284225E2,-5.353991184E2
8.187493604E-1,6.197760035E2,-5.351882433E2
9.210930304E-1,6.197266811E2,-5.350660094E2
1.023436700E0,6.199191164E2,-5.348454346E2
1.125780370E0,6.198893036E2,-5.344689664E2
1.228124041E0,6.197732785E2,-5.344542645E2
1.330467711E0,6.197232807E2,-5.345557670E2
1.432811381E0,6.195539062E2,-5.341524897E2
1.535155051E0,6.191375777E2,-5.340160375E2
1.637498721E0,6.189985346E2,-5.339617507E2
1.739842391E0,6.189164480E2,-5.334503919E2
1.842186061E0,6.189050039E2,-5.333233802E2
1.944529731E0,6.184587312E2,-5.330376832E2
2.046873401E0,6.188778928E2,-5.329947691E2
2.149217071E0,6.190100351E2,-5.329662271E2
2.251560741E0,6.191038858E2,-5.330233030E2
2.353904411E0,6.191209787E2,-5.330975264E2
2.456248081E0,6.188774529E2,-5.330650541E2
2.558591751E0,6.183795103E2,-5.329649987E2
2.660935421E0,6.188551871E2,-5.329699973E2
2.763279091E0,6.191642434E2,-5.327616651E2
2.865622761E0,6.189584615E2,-5.321197615E2
2.967966431E0,6.192067290E2,-5.312181747E2
3.070310101E0,6.191924067E2,-5.313362682E2
3.172653771E0,6.192228355E2,-5.320882597E2
3.274997441E0,6.192172108E2,-5.320869040E2
3.377341111E0,6.191726328E2,-5.320645205E2
3.479684781E0,6.192783903E2,-5.319449277E2
3.582028452E0,6.197065885E2,-5.320211289E2
3.684372122E0,6.201589453E2,-5.317993641E2
3.786715792E0,6.200120592E2,-5.313334283E2
3.889059462E0,6.198523775E2,-5.312407117E2
3.991403132E0,6.201145652E2,-5.309914362E2
4.093746802E0,6.208065760E2,-5.309332159E2
4.196090472E0,6.209237208E2,-5.305405623E2
4.298434142E0,6.210484456E2,-5.301954349E2
4.400777812E0,6.210705943E2,-5.300878757E2
4.503121482E0,6.211477319E2,-5.303382471E2
4.605465152E0,6.213023441E2,-5.302796175E2
4.707808822E0,6.216790082E2,-5.302991608E2
4.810152492E0,6.214044865E2,-5.300369926E2
4.912496162E0,6.214831022E2,-5.303330766E2
5.014839832E0,6.212960600E2,-5.303658483E2
5.117183502E0,6.212380170E2,-5.305762554E2
5.219527172E0,6.212860327E2,-5.307714446E2
5.321870842E0,6.217836401E2,-5.308759204E2
5.424214512E0,6.222995398E2,-5.307496802E2
5.526558182E0,6.228859134E2,-5.304098418E2
5.628901852E0,6.229732334E2,-5.300505991E2
5.731245522E0,6.229773732E2,-5.300889373E2
5.833589193E0,6.227247188E2,-5.305123798E2
5.935932863E0,6.231581211E2,-5.308915994E2
6.038276533E0,6.231633239E2,-5.310546680E2
6.140620203E0,6.231986736E2,-5.310682122E2
6.242963873E0,6.232149976E2,-5.308891107E2
6.345307543E0,6.231203753E2,-5.311703472E2
6.447651213E0,6.231400245E2,-5.318057107E2
6.549994883E0,6.232163157E2,-5.321279419E2
6.652338553E0,6.231486808E2,-5.320062975E2
6.754682223E0,6.231087512E2,-5.319532454E2
6.857025893E0,6.230488496E2,-5.319758435E2
6.959369563E0,6.232267162E2,-5.320296178E2
7.061713233E0,6.232792410E2,-5.319253745E2
7.164056903E0,6.234173268E2,-5.321247980E2
7.266400573E0,6.238170948E2,-5.323921142E2
7.368744243E0,6.242680160E2,-5.323803837E2
7.471087913E0,6.244085601E2,-5.322215390E2
7.573431583E0,6.242220771E2,-5.321338817E2
7.675775253E0,6.244472777E2,-5.321835109E2
7.778118923E0,6.242818401E2,-5.322191891E2
7.880462593E0,6.242763483E2,-5.322417675E2
7.982806263E0,6.241972451E2,-5.321286966E2
8.085149933E0,6.242681272E2,-5.319510890E2
8.187493604E0,6.242737364E2,-5.318821447E2
8.289837274E0,6.243939495E2,-5.317426006E2
8.392180944E0,6.250747985E2,-5.310819542E2
8.494524614E0,6.252109666E2,-5.309990414E2
8.596868284E0,6.251807587E2,-5.310569149E2
8.699211954E0,6.252089300E2,-5.310479962E2
8.801555624E0,6.253225764E2,-5.309834176E2
8.903899294E0,6.253980826E2,-5.310469499E2
9.006242964E0,6.254189337E2,-5.312125551E2
9.108586634E0,6.252805200E2,-5.311313443E2
9.210930304E0,6.251253308E2,-5.308821989E2
9.313273974E0,6.252583528E2,-5.302480438E2
9.415617644E0,6.252648434E2,-5.307484436E2
9.517961314E0,6.255301574E2,-5.308799757E2
9.620304984E0,6.254733741E2,-5.309231522E2
9.722648654E0,6.252309429E2,-5.312165286E2
9.824992324E0,6.250903968E2,-5.312416341E2
9.927335994E0,6.245278322E2,-5.314310749E2
1.002967966E1,6.243508802E2,-5.319520635E2
1.013202333E1,6.246025106E2,-5.321194693E2
1.023436700E1,6.244892980E2,-5.318045346E2
1.033671067E1,6.241910108E2,-5.312859419E2
1.043905434E1,6.244532272E2,-5.312715964E2
1.054139801E1,6.241015502E2,-5.315620218E2
1.064374168E1,6.242152101E2,-5.310755987E2
1.074608535E1,6.243799991E2,-5.311086885E2
1.084842902E1,6.244055395E2,-5.308563877E2
1.095077269E1,6.243152328E2,-5.304646391E2
1.105311636E1,6.242094199E2,-5.302638421E2
1.115546003E1,6.244325774E2,-5.298552026E2
1.125780370E1,6.243480455E2,-5.297468977E2
1.136014737E1,6.243605891E2,-5.299814091E2
1.146249104E1,6.244392460E2,-5.299549791E2
1.156483471E1,6.245170834E2,-5.302647107E2
1.166717839E1,6.250722522E2,-5.309648199E2
1.176952206E1,6.248943884E2,-5.311020766E2
1.187186573E1,6.243630866E2,-5.310917283E2
1.197420940E1,6.241077324E2,-5.310900336E2
1.207655307E1,6.239856335E2,-5.310451874E2
1.217889674E1,6.238837032E2,-5.309332756E2
1.228124041E1,6.234890658E2,-5.309442220E2
1.238358408E1,6.232005540E2,-5.310333234E2
1.248592775E1,6.231658866E2,-5.311616323E2
1.258827142E1,6.232258247E2,-5.311290044E2
1.269061509E1,6.232258046E2,-5.311334233E2
1.279295876E1,6.228640785E2,-5.314337514E2
1.289530243E1,6.230113297E2,-5.314169530E2
1.299764610E1,6.230260898E2,-5.317058950E2
1.309998977E1,6.227732498E2,-5.320175560E2
1.320233344E1,6.231671239E2,-5.321078512E2
1.330467711E1,6.230203545E2,-5.319344232E2
1.340702078E1,6.229943699E2,-5.314907319E2
1.350936445E1,6.230543755E2,-5.312487419E2
