t,x,y
7.244897959E0,-2.153394103E0,-5.103187456E2
7.346938776E0,-1.970064520E0,-5.095363944E2
7.448979592E0,-2.056244211E0,-5.096079281E2
7.551020408E0,-2.519445262E0,-5.088583619E2
7.653061224E0,-2.401409424E0,-5.087167296E2
7.755102041E0,-1.927463347E0,-5.083703117E2
7.857142857E0,-1.249716798E0,-5.083229765E2
7.959183673E0,-1.231340010E0,-5.077217967E2
8.061224490E0,-2.133963235E0,-5.073201331E2
8.163265306E0,-2.870601808E0,-5.073250405E2
8.265306122E0,-3.159319380E0,-5.068401529E2
8.367346939E0,-2.206952286E0,-5.063596089E2
8.469387755E0,-2.685709915E0,-5.065528735E2
8.571428571E0,-3.164823310E0,-5.072756816E2
8.673469388E0,-3.072412933E0,-5.073248527E2
8.775510204E0,-3.349258766E0,-5.064606362E2
8.877551020E0,-2.647185881E0,-5.064380194E2
8.979591837E0,-2.355343329E0,-5.058177868E2
9.081632653E0,-2.302558743E0,-5.054059956E2
9.183673469E0,-1.428188389E0,-5.061830983E2
9.285714286E0,-1.077109869E0,-5.061820662E2
9.387755102E0,-4.311153684E-1,-5.054527554E2
9.489795918E0,-5.652316891E-1,-5.049740282E2
9.591836735E0,2.602842128E-1,-5.044487550E2
9.693877551E0,6.349571720E-1,-5.044131855E2
9.795918367E0,7.266586330E-1,-5.045894524E2
9.897959184E0,1.317014913E0,-5.044137030E2
1.000000000E1,1.599611620E0,-5.041972606E2
1.010204082E1,9.351475884E-1,-5.042755359E2
1.020408163E1,1.310301475E0,-5.044599137E2
1.030612245E1,1.070694451E0,-5.035556783E2
1.040816327E1,8.424713272E-1,-5.034771926E2
1.051020408E1,1.937707164E0,-5.043888825E2
1.061224490E1,2.797034354E0,-5.054121179E2
1.071428571E1,3.651586536E0,-5.052615021E2
1.081632653E1,4.729574428E0,-5.051131561E2
1.091836735E1,5.321963300E0,-5.048008291E2
1.102040816E1,4.145396751E0,-5.054652695E2
1.112244898E1,3.765401742E0,-5.054496501E2
1.122448980E1,3.119130089E0,-5.047695837E2
1.132653061E1,3.397531668E0,-5.051095151E2
1.142857143E1,2.982492211E0,-5.045257076E2
1.153061224E1,3.640980999E0,-5.053796849E2
1.163265306E1,4.384899919E0,-5.053771071E2
1.173469388E1,5.058125453E0,-5.052613667E2
1.183673469E1,5.015653210E0,-5.055624147E2
1.193877551E1,3.938287265E0,-5.063233685E2
1.204081633E1,3.524879040E0,-5.064121957E2
1.214285714E1,4.223838921E0,-5.052146023E2
1.224489796E1,4.612866723E0,-5.052138900E2
1.234693878E1,5.641138295E0,-5.060828779E2
1.244897959E1,5.640934847E0,-5.069341889E2
