t,x,y
0.000000000E0,-8.624299065E2,3.700934579E2
1.023436700E-1,-8.621847713E2,3.701876484E2
2.046873401E-1,-8.613434884E2,3.708525398E2
3.070310101E-1,-8.608726253E2,3.710454671E2
4.093746802E-1,-8.612373654E2,3.710227107E2
5.117183502E-1,-8.613059082E2,3.710219770E2
6.140620203E-1,-8.613574406E2,3.710878152E2
7.164056903E-1,-8.614522415E2,3.709842444E2
8.187493604E-1,-8.615589542E2,3.714751572E2
9.210930304E-1,-8.629065036E2,3.710746811E2
1.023436700E0,-8.625451376E2,3.710139282E2
1.125780370E0,-8.624178738E2,3.705573952E2
1.228124041E0,-8.630531430E2,3.700430003E2
1.330467711E0,-8.633899033E2,3.700211894E2
1.432811381E0,-8.635523478E2,3.701713710E2
1.535155051E0,-8.635231703E2,3.700606580E2
1.637498721E0,-8.634312827E2,3.702384088E2
1.739842391E0,-8.631334874E2,3.710487823E2
1.842186061E0,-8.633254935E2,3.709389045E2
1.944529731E0,-8.634851458E2,3.709961692E2
2.046873401E0,-8.634324453E2,3.710911399E2
2.149217071E0,-8.634578760E2,3.711019543E2
2.251560741E0,-8.636255385E2,3.711694371E2
2.353904411E0,-8.643602101E2,3.708162298E2
2.456248081E0,-8.644336501E2,3.711772491E2
2.558591751E0,-8.645178895E2,3.713124361E2
2.660935421E0,-8.648505637E2,3.718580119E2
2.763279091E0,-8.645426743E2,3.719960310E2
2.865622761E0,-8.644563445E2,3.720530757E2
2.967966431E0,-8.642403667E2,3.721100977E2
3.070310101E0,-8.638280975E2,3.722051542E2
3.172653771E0,-8.635401786E2,3.723228415E2
3.274997441E0,-8.634499882E2,3.729179833E2
3.377341111E0,-8.633526985E2,3.730299160E2
3.479684781E0,-8.635091129E2,3.723516446E2
3.582028452E0,-8.632453565E2,3.722624226E2
3.684372122E0,-8.627930286E2,3.722011737E2
3.786715792E0,-8.624288321E2,3.722421973E2
3.889059462E0,-8.624959925E2,3.724081216E2
3.991403132E0,-8.626502561E2,3.729950394E2
4.093746802E0,-8.624814771E2,3.731884950E2
4.196090472E0,-8.625381609E2,3.733837333E2
4.298434142E0,-8.625682096E2,3.732083862E2
4.400777812E0,-8.623807516E2,3.730721979E2
4.503121482E0,-8.622817994E2,3.729752465E2
4.605465152E0,-8.619775154E2,3.725215576E2
4.707808822E0,-8.617315095E2,3.727682542E2
4.810152492E0,-8.614189619E2,3.730547407E2
4.912496162E0,-8.614537159E2,3.731184496E2
5.014839832E0,-8.615166104E2,3.730493710E2
5.117183502E0,-8.619670726E2,3.728721505E2
5.219527172E0,-8.622605943E2,3.731044715E2
5.321870842E0,-8.616901157E2,3.730457554E2
5.424214512E0,-8.615812982E2,3.731565869E2
5.526558182E0,-8.612164274E2,3.733319550E2
5.628901852E0,-8.612417584E2,3.736148478E2
5.731245522E0,-8.612967571E2,3.740003032E2
5.833589193E0,-8.614368040E2,3.737403832E2
5.935932863E0,-8.614819683E2,3.738847152E2
6.038276533E0,-8.613559534E2,3.739347870E2
6.140620203E0,-8.615451784E2,3.740049164E2
6.242963873E0,-8.616170681E2,3.738320142E2
6.345307543E0,-8.616563397E2,3.740931956E2
6.447651213E0,-8.615292017E2,3.740211558E2
6.549994883E0,-8.616023576E2,3.740642897E2
6.652338553E0,-8.618757327E2,3.737053630E2
6.754682223E0,-8.623689108E2,3.733155881E2
6.857025893E0,-8.623162515E2,3.732426470E2
6.959369563E0,-8.624269670E2,3.730104013E2
7.061713233E0,-8.623403121E2,3.728710127E2
7.164056903E0,-8.616114872E2,3.722704371E2
7.266400573E0,-8.618514686E2,3.721927992E2
7.368744243E0,-8.615528482E2,3.720714523E2
7.471087913E0,-8.614755298E2,3.720643354E2
7.573431583E0,-8.614361227E2,3.720750353E2
7.675775253E0,-8.612863375E2,3.720870845E2
7.778118923E0,-8.612626803E2,3.721760018E2
7.880462593E0,-8.614208501E2,3.721227437E2
7.982806263E0,-8.616812809E2,3.719615530E2
8.085149933E0,-8.614127363E2,3.720814796E2
8.187493604E0,-8.612568024E2,3.721227853E2
8.289837274E0,-8.614819450E2,3.721590042E2
8.392180944E0,-8.614718633E2,3.723020369E2
8.494524614E0,-8.614590414E2,3.722088285E2
8.596868284E0,-8.615265248E2,3.721147214E2
8.699211954E0,-8.616575757E2,3.721521093E2
8.801555624E0,-8.616697334E2,3.724649870E2
8.903899294E0,-8.618929416E2,3.729718890E2
9.006242964E0,-8.614803864E2,3.730651908E2
9.108586634E0,-8.616821059E2,3.732661993E2
9.210930304E0,-8.618084656E2,3.733883295E2
9.313273974E0,-8.607675523E2,3.740382925E2
9.415617644E0,-8.604672431E2,3.740978395E2
9.517961314E0,-8.602595918E2,3.740419991E2
9.620304984E0,-8.600787795E2,3.731771799E2
9.722648654E0,-8.605134540E2,3.730688641E2
9.824992324E0,-8.604067265E2,3.730326249E2
9.927335994E0,-8.602389339E2,3.733093288E2
1.002967966E1,-8.603190051E2,3.735192819E2
1.013202333E1,-8.604585001E2,3.732017567E2
1.023436700E1,-8.605836950E2,3.730792487E2
1.033671067E1,-8.604077545E2,3.730550714E2
1.043905434E1,-8.606006400E2,3.732564772E2
1.054139801E1,-8.605329266E2,3.731370862E2
1.064374168E1,-8.605013729E2,3.731550464E2
1.074608535E1,-8.605701624E2,3.738988045E2
1.084842902E1,-8.605600644E2,3.730598320E2
1.095077269E1,-8.610312337E2,3.732354086E2
1.105311636E1,-8.613319460E2,3.739475841E2
1.115546003E1,-8.615082185E2,3.742227742E2
1.125780370E1,-8.619770652E2,3.741368474E2
1.136014737E1,-8.621406396E2,3.741211515E2
1.146249104E1,-8.619012870E2,3.740804368E2
1.156483471E1,-8.616341845E2,3.742861104E2
1.166717839E1,-8.611732517E2,3.746232093E2
1.176952206E1,-8.614517261E2,3.747705203E2
1.187186573E1,-8.614777647E2,3.752565863E2
1.197420940E1,-8.613548865E2,3.752475513E2
1.207655307E1,-8.613906236E2,3.751966282E2
1.217889674E1,-8.613607058E2,3.751128339E2
1.228124041E1,-8.613551176E2,3.751277998E2
1.238358408E1,-8.614443091E2,3.750820293E2
1.248592775E1,-8.612707642E2,3.748126254E2
1.258827142E1,-8.611180692E2,3.743355460E2
1.269061509E1,-8.608213286E2,3.740503303E2
1.279295876E1,-8.614814841E2,3.741839120E2
1.289530243E1,-8.614477118E2,3.742005005E2
1.299764610E1,-8.613871111E2,3.740462431E2
1.309998977E1,-8.615120054E2,3.733216975E2
1.320233344E1,-8.616350766E2,3.728603731E2
1.330467711E1,-8.615374296E2,3.730565053E2
1.340702078E1,-8.620191071E2,3.729735421E2
1.350936445E1,-8.623945405E2,3.727312098E2
